player_id,cohort_id,cohort_day_of_week,player_type,player_lifetime,session_count,player_churn,begin_session_count_last_day -1 ,end_session_count_last_day -1 ,begin_stage_count_last_day -1 ,end_stage_count_last_day -1 ,begin_session_count_last_day -2 ,end_session_count_last_day -2 ,begin_stage_count_last_day -2 ,end_stage_count_last_day -2 ,begin_session_count_last_day -3 ,end_session_count_last_day -3 ,begin_stage_count_last_day -3 ,end_stage_count_last_day -3 ,begin_session_count_last_day -4 ,end_session_count_last_day -4 ,begin_stage_count_last_day -4 ,end_stage_count_last_day -4 ,begin_session_count_last_day -5 ,end_session_count_last_day -5 ,begin_stage_count_last_day -5 ,end_stage_count_last_day -5 ,begin_session_count_last_day -6 ,end_session_count_last_day -6 ,begin_stage_count_last_day -6 ,end_stage_count_last_day -6 ,begin_session_count_last_day -7 ,end_session_count_last_day -7 ,begin_stage_count_last_day -7 ,end_stage_count_last_day -7 ,begin_session_count_last_week -1 ,end_session_count_last_week -1 ,begin_stage_count_last_week -1 ,end_stage_count_last_week -1 ,begin_session_count_last_week -2 ,end_session_count_last_week -2 ,begin_stage_count_last_week -2 ,end_stage_count_last_week -2 ,begin_session_count_last_week -3 ,end_session_count_last_week -3 ,begin_stage_count_last_week -3 ,end_stage_count_last_week -3 ,begin_session_count_last_month -1 ,end_session_count_last_month -1 ,begin_stage_count_last_month -1 ,end_stage_count_last_month -1 ,begin_session_count_last_month -2 ,end_session_count_last_month -2 ,begin_stage_count_last_month -2 ,end_stage_count_last_month -2 ,begin_session_time_of_day_mean_last_day -1 ,end_session_time_of_day_mean_last_day -1 ,begin_stage_time_of_day_mean_last_day -1 ,end_stage_time_of_day_mean_last_day -1 ,begin_session_time_of_day_mean_last_day -2 ,end_session_time_of_day_mean_last_day -2 ,begin_stage_time_of_day_mean_last_day -2 ,end_stage_time_of_day_mean_last_day -2 ,begin_session_time_of_day_mean_last_day -3 ,end_session_time_of_day_mean_last_day -3 ,begin_stage_time_of_day_mean_last_day -3 ,end_stage_time_of_day_mean_last_day -3 ,begin_session_time_of_day_mean_last_day -4 ,end_session_time_of_day_mean_last_day -4 ,begin_stage_time_of_day_mean_last_day -4 ,end_stage_time_of_day_mean_last_day -4 ,begin_session_time_of_day_mean_last_day -5 ,end_session_time_of_day_mean_last_day -5 ,begin_stage_time_of_day_mean_last_day -5 ,end_stage_time_of_day_mean_last_day -5 ,begin_session_time_of_day_mean_last_day -6 ,end_session_time_of_day_mean_last_day -6 ,begin_stage_time_of_day_mean_last_day -6 ,end_stage_time_of_day_mean_last_day -6 ,begin_session_time_of_day_mean_last_day -7 ,end_session_time_of_day_mean_last_day -7 ,begin_stage_time_of_day_mean_last_day -7 ,end_stage_time_of_day_mean_last_day -7 ,begin_session_time_of_day_mean_last_week -1 ,end_session_time_of_day_mean_last_week -1 ,begin_stage_time_of_day_mean_last_week -1 ,end_stage_time_of_day_mean_last_week -1 ,begin_session_time_of_day_mean_last_week -2 ,end_session_time_of_day_mean_last_week -2 ,begin_stage_time_of_day_mean_last_week -2 ,end_stage_time_of_day_mean_last_week -2 ,begin_session_time_of_day_mean_last_week -3 ,end_session_time_of_day_mean_last_week -3 ,begin_stage_time_of_day_mean_last_week -3 ,end_stage_time_of_day_mean_last_week -3 ,begin_session_time_of_day_mean_last_month -1 ,end_session_time_of_day_mean_last_month -1 ,begin_stage_time_of_day_mean_last_month -1 ,end_stage_time_of_day_mean_last_month -1 ,begin_session_time_of_day_mean_last_month -2 ,end_session_time_of_day_mean_last_month -2 ,begin_stage_time_of_day_mean_last_month -2 ,end_stage_time_of_day_mean_last_month -2 ,begin_session_time_of_day_std_last_day -1 ,end_session_time_of_day_std_last_day -1 ,begin_stage_time_of_day_std_last_day -1 ,end_stage_time_of_day_std_last_day -1 ,begin_session_time_of_day_std_last_day -2 ,end_session_time_of_day_std_last_day -2 ,begin_stage_time_of_day_std_last_day -2 ,end_stage_time_of_day_std_last_day -2 ,begin_session_time_of_day_std_last_day -3 ,end_session_time_of_day_std_last_day -3 ,begin_stage_time_of_day_std_last_day -3 ,end_stage_time_of_day_std_last_day -3 ,begin_session_time_of_day_std_last_day -4 ,end_session_time_of_day_std_last_day -4 ,begin_stage_time_of_day_std_last_day -4 ,end_stage_time_of_day_std_last_day -4 ,begin_session_time_of_day_std_last_day -5 ,end_session_time_of_day_std_last_day -5 ,begin_stage_time_of_day_std_last_day -5 ,end_stage_time_of_day_std_last_day -5 ,begin_session_time_of_day_std_last_day -6 ,end_session_time_of_day_std_last_day -6 ,begin_stage_time_of_day_std_last_day -6 ,end_stage_time_of_day_std_last_day -6 ,begin_session_time_of_day_std_last_day -7 ,end_session_time_of_day_std_last_day -7 ,begin_stage_time_of_day_std_last_day -7 ,end_stage_time_of_day_std_last_day -7 ,begin_session_time_of_day_std_last_week -1 ,end_session_time_of_day_std_last_week -1 ,begin_stage_time_of_day_std_last_week -1 ,end_stage_time_of_day_std_last_week -1 ,begin_session_time_of_day_std_last_week -2 ,end_session_time_of_day_std_last_week -2 ,begin_stage_time_of_day_std_last_week -2 ,end_stage_time_of_day_std_last_week -2 ,begin_session_time_of_day_std_last_week -3 ,end_session_time_of_day_std_last_week -3 ,begin_stage_time_of_day_std_last_week -3 ,end_stage_time_of_day_std_last_week -3 ,begin_session_time_of_day_std_last_month -1 ,end_session_time_of_day_std_last_month -1 ,begin_stage_time_of_day_std_last_month -1 ,end_stage_time_of_day_std_last_month -1 ,begin_session_time_of_day_std_last_month -2 ,end_session_time_of_day_std_last_month -2 ,begin_stage_time_of_day_std_last_month -2 ,end_stage_time_of_day_std_last_month -2 
48d0100fa8424bfa8c2dd67ea33a7d02,2023_11_08,2,churner,704929.8639,4,TRUE,1,1,19,19,0,0,0,0,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,3,3,57,57,1,1,18,18,0,0,0,0,4,4,75,75,0,0,0,0,69567.56974,76665.54173,73197.80392,73259.67303,0,0,0,0,64552.79714,71707.66217,68098.0914,68156.60046,0,0,0,0,0,0,0,0,0,0,0,0,84143.2652,4874.316184,1458.048719,1519.861042,72754.54403,79882.5067,76384.64801,76445.37818,62935.67786,70135.84507,66549.36757,66606.58021,0,0,0,0,48699.82749,55845.84129,56744.18071,56804.06667,0,0,0,0,,,2070.103414,2066.648072,0,0,0,0,,,2035.866062,2032.844678,0,0,0,0,0,0,0,0,0,0,0,0,,,2036.575662,2039.05441,302782.7728,302771.8644,249379.3,249378.9582,,,2022.26581,2021.538818,0,0,0,0,331540.7204,331510.0243,288362.0898,288362.8612,0,0,0,0
e8c9040cb58146dcb33475c44fa434ef,2023_11_08,2,churner,793616.5306,5,TRUE,2,2,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,43,43,3,3,63,63,0,0,0,0,5,5,106,106,0,0,0,0,33667.97494,40872.81196,41793.56654,41852.22877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33667.97494,40872.81196,41793.56654,41852.22877,67733.30505,74901.26711,77608.28413,77667.28521,0,0,0,0,71387.173,78569.88505,84272.12511,84330.98873,0,0,0,0,54583.36258,54618.34396,38833.81026,38831.55086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54583.36258,54618.34396,38833.81026,38831.55086,84157.35509,84174.37914,69069.07771,69071.88366,0,0,0,0,365833.1018,365856.2364,328581.8982,328581.9752,0,0,0,0
e0bf6c7f020744c284bfafd649624204,2023_11_08,2,churner,181849.8788,3,TRUE,2,2,40,40,0,0,0,0,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,60,60,0,0,0,0,0,0,0,0,3,3,60,60,0,0,0,0,27804.55908,34988.36165,31478.20605,31536.77955,0,0,0,0,65341.47923,72526.07576,69001.21135,69064.65212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69116.86579,76300.93302,72785.87449,72846.07041,0,0,0,0,0,0,0,0,69116.86579,76300.93302,72785.87449,72846.07041,0,0,0,0,55744.44256,55724.25194,39940.1602,39942.13037,0,0,0,0,,,2081.619408,2081.873641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87478.12124,87471.27979,72051.53206,72050.19122,0,0,0,0,0,0,0,0,87478.12124,87471.27979,72051.53206,72050.19122,0,0,0,0
11670ba6507145749883b3e0160df92a,2023_11_08,2,churner,619570.1085,5,TRUE,1,1,40,40,1,1,24,24,0,0,0,0,0,0,0,0,0,1,10,10,1,0,10,10,1,1,19,19,4,4,103,103,1,1,21,21,0,0,0,0,5,5,124,124,0,0,0,0,74773.06025,81989.38957,78398.24913,78456.81352,71987.60367,79165.63265,75604.77724,75666.92526,0,0,0,0,0,0,0,0,0,85408.10476,83691.10528,83755.12665,78131.26276,0,80138.12394,80197.22727,66901.55957,74028.75303,70411.67462,70471.8249,72948.37156,80147.97,50114.16242,50174.4365,67219.28105,74531.47286,70831.94227,70889.114,0,0,0,0,2682.55346,9904.670574,66861.52836,66921.27705,0,0,0,0,,,2085.359374,2084.585262,,,2083.554092,2082.006001,0,0,0,0,0,0,0,0,0,,1064.541891,1064.059912,,0,1086.190407,1082.766031,,,2016.543261,2014.338729,255678.1676,255687.1951,220585.4678,220584.8465,,,2116.116224,2113.530903,0,0,0,0,271504.9171,271482.1576,253653.4667,253653.7285,0,0,0,0
b75ab135ab534abe90e339ddcaa19463,2023_11_08,2,churner,186680.0618,3,TRUE,1,1,19,19,1,1,20,20,1,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,62,62,0,0,0,0,0,0,0,0,3,3,62,62,0,0,0,0,75742.73449,82965.3763,79327.06022,79387.37,72790.35637,80052.15841,76375.34048,76434.01733,69085.31446,76215.50014,72595.67202,72653.44998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72539.46844,79744.34495,70303.57113,70362.41494,0,0,0,0,0,0,0,0,72539.46844,79744.34495,70303.57113,70362.41494,0,0,0,0,,,2093.757247,2096.441147,,,2031.495327,2028.893684,,,2033.738762,2030.27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89728.97308,89775.33385,74294.27929,74295.28225,0,0,0,0,0,0,0,0,89728.97308,89775.33385,74294.27929,74295.28225,0,0,0,0
ee3c0afc319345d29cd873deba3d8671,2023_11_08,2,churner,717101.7499,5,TRUE,1,1,19,19,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,3,3,58,58,2,2,42,42,0,0,0,0,5,5,100,100,0,0,0,0,2194.91114,9455.738601,5799.50382,5859.318366,79805.82391,627.250972,83501.48032,83558.02229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60304.1664,67446.57152,63785.69412,63846.29049,47434.96715,54643.18703,53078.42012,53137.36231,19560.93889,26676.95699,26578.41999,26639.79091,0,0,0,0,36285.35585,43456.69502,33308.42007,33368.38232,0,0,0,0,,,2127.290268,2126.948921,,,2022.087244,2019.414406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1988.821267,1989.846895,292057.4942,292116.9401,239054.8964,239053.9644,50921.51733,50880.40458,36256.30764,36254.60979,0,0,0,0,326714.3657,326778.269,291847.1685,291845.7027,0,0,0,0
dbe9d9ffd91146a4a2a362fce4fbef83,2023_11_08,2,hardcore,6484346.826,51,FALSE,1,1,24,24,0,0,0,0,2,2,14,14,0,0,0,0,0,0,0,0,1,1,24,24,0,0,0,0,4,4,62,62,3,3,54,54,2,2,48,48,13,13,221,221,19,19,367,367,67938.24382,75146.75545,71519.57235,71581.02891,0,0,0,0,43749.71169,46047.32807,47751.22883,47812.09233,0,0,0,0,0,0,0,0,79812.35941,543.138383,83421.85255,83481.33294,0,0,0,0,15612.50665,20346.13749,3869.538729,3930.096401,43937.97368,49958.71097,59674.15741,59732.35812,19207.71368,24043.17539,65697.16584,65759.03441,58119.69915,63065.19226,73425.22493,73485.51191,42381.74295,47521.54668,71049.00689,71109.07077,,,2136.144129,2136.726218,0,0,0,0,27577.61102,27982.45313,20246.74088,20248.40799,0,0,0,0,0,0,0,0,,,2083.73576,2083.895926,0,0,0,0,209929.8054,209562.1108,226115.976,226116.8989,118501.3404,119802.5359,96321.49815,96322.4723,91939.50213,95207.81819,49855.95727,49856.89131,809806.4966,810105.7208,721004.6031,721004.4004,653502.2216,652533.7025,542444.2551,542444.7549
6809907b399b4fbbbb8d6dc045ef902b,2023_11_08,2,hardcore,6233666.279,55,FALSE,2,2,48,48,1,1,13,13,0,0,0,0,1,1,5,5,0,0,0,0,1,1,10,10,1,1,11,11,6,6,87,87,5,5,123,123,8,8,127,127,22,22,410,410,16,16,331,331,43187.69805,48190.92353,67490.28267,67550.20915,23471.16901,25925.7282,24693.77995,24755.75617,0,0,0,0,67983.93475,69851.00387,68974.62071,69039.10781,0,0,0,0,57201.08288,60376.57999,58856.18535,58912.89824,19038.14534,21024.7574,20046.69532,20102.63273,85544.95468,2393.319419,83982.77371,84042.39484,61034.61933,66092.10299,41577.52646,41637.18768,62478.66006,66414.19094,82541.04766,82601.19198,75071.1248,79346.63118,42043.1243,42102.96489,22031.58163,28003.83606,82232.00846,82291.51855,47860.38093,51020.64726,27572.95916,27574.78615,,,711.464224,713.756933,0,0,0,0,,,546.369895,537.600085,0,0,0,0,,,898.291565,894.916942,,,591.408183,585.83985,226028.5971,227162.2742,213574.1105,213575.6255,222260.6061,222780.5629,205779.8265,205780.7496,179218.5262,180205.8077,144449.8708,144449.4803,685088.8337,684723.2177,661592.6958,661592.7247,811667.8088,811537.3045,792757.6873,792757.7979
5c3ffa259d8c40a2bcc322159c09c7c9,2023_11_08,2,churner,768921.2701,4,TRUE,1,1,19,19,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,39,2,2,44,44,0,0,0,0,4,4,83,83,0,0,0,0,55919.113,63209.70896,59645.69556,59704.55287,74139.42404,81441.2566,77903.51567,77961.35388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65029.26852,72325.48278,66793.29562,66851.63031,31880.23609,39141.89242,31435.67683,31496.12483,0,0,0,0,5254.752304,12533.6876,73032.63024,73092.08524,0,0,0,0,,,2035.143431,2036.036629,,,2061.157644,2059.024246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109304.3463,109296.4008,78281.57778,78282.07658,65607.90879,65654.60511,46816.70018,46817.43104,0,0,0,0,375602.097,375623.6112,327586.1468,327585.2156,0,0,0,0
7cb68ecb66d247229a3056339ff591ba,2023_11_08,2,churner,521916.9074,3,TRUE,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,32,33,1,0,13,12,3,3,64,64,0,0,0,0,0,0,0,0,3,3,64,64,0,0,0,0,68972.74862,76163.01271,72557.99269,72620.27416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53055.43942,26935.03603,32320.85968,31093.94192,72646.10531,0,74510.81893,74434.38741,7291.431117,14544.36159,77136.09401,77198.40533,0,0,0,0,0,0,0,0,7291.431117,14544.36159,77136.09401,77198.40533,0,0,0,0,,,2135.633027,2136.018294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,47183.74434,32088.27786,32442.52056,,0,1071.474162,990.447359,279891.9197,279833.179,225115.7864,225115.9781,0,0,0,0,0,0,0,0,279891.9197,279833.179,225115.7864,225115.9781,0,0,0,0
6e1c28702467415bacedc890d5f2d0ab,2023_11_08,2,churner,181215.9774,3,TRUE,2,2,38,38,0,0,0,0,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,57,57,0,0,0,0,0,0,0,0,3,3,57,57,0,0,0,0,35544.59957,42743.34864,39186.30355,39246.52159,0,0,0,0,72882.82304,80062.30374,76630.59914,76684.59061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76790.67406,83983.00034,80467.73541,80525.87793,0,0,0,0,0,0,0,0,76790.67406,83983.00034,80467.73541,80525.87793,0,0,0,0,54486.67773,54525.64287,39026.62655,39028.37869,0,0,0,0,,,2048.52856,2046.273262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87183.88608,87206.0436,71775.63238,71778.89713,0,0,0,0,0,0,0,0,87183.88608,87206.0436,71775.63238,71778.89713,0,0,0,0
6882c87b1c3446baad96071cbebb8aa3,2023_11_08,2,hardcore,6388294.801,57,FALSE,1,1,11,11,1,1,23,23,0,0,0,0,1,1,2,2,0,0,0,0,1,1,5,5,0,0,0,0,4,4,41,41,6,6,165,165,7,7,134,134,23,23,420,420,14,14,289,289,66047.98792,68181.03866,67109.632,67171.10059,77116.64438,84330.27429,80759.29091,80819.22698,0,0,0,0,25265.21086,26439.37717,25783.76991,25844.32461,0,0,0,0,22475.46502,24403.00038,23391.06466,23451.57456,0,0,0,0,4526.327044,7638.422621,77955.91478,78016.36217,6678.016708,12437.52845,64116.25492,64176.66774,23245.2146,28063.16085,36129.53275,36189.10062,56058.61053,60681.82253,83803.28142,83863.31277,26565.50733,32324.30206,49723.36962,49783.04576,,,603.91265,607.139974,,,2113.692218,2113.587652,0,0,0,0,,,261.062049,244.868667,0,0,0,0,,,504.634782,503.869581,0,0,0,0,202228.7117,203039.3898,143130.1186,143130.4099,199326.766,198706.1493,157993.5619,157992.1318,110838.0342,111355.5266,78623.8762,78622.72557,699928.415,699797.6612,586485.6159,586485.7277,757452.5663,756462.5325,679093.3389,679093.5054
23c15e387c294778a320d9afea705725,2023_11_08,2,churner,780634.5294,3,TRUE,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,2,2,42,42,0,0,0,0,3,3,61,61,0,0,0,0,69487.86524,76585.02378,72809.431,72864.97207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69487.86524,76585.02378,72809.431,72864.97207,34868.85074,42085.11925,34034.0513,34094.14851,0,0,0,0,17608.52224,24785.08743,2203.43186,2262.109946,0,0,0,0,,,1978.244042,1980.707593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1978.244042,1980.707593,67483.94678,67530.11344,48146.01342,48147.63507,0,0,0,0,421759.9501,421695.3188,343171.9715,343170.0182,0,0,0,0
7b2c3a9c61164117bbe404ae44459464,2023_11_08,2,casual,6138485.222,15,FALSE,1,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,2,2,26,26,1,1,19,19,2,2,27,27,5,5,72,72,4,4,54,54,70953.98988,78059.53939,74500.59837,74563.63839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66357.03044,68898.04339,67541.43754,67598.21937,0,0,0,0,25455.51016,30278.79139,25836.24119,25897.35561,2527.124806,9795.891049,6115.256555,6174.005873,21155.11648,24607.7725,6885.04978,6946.649807,19149.67562,23913.80377,21925.39569,21986.06809,21976.55161,26567.60258,28150.44957,28210.7466,,,2028.799263,2030.220064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,682.854859,686.410572,0,0,0,0,308720.6707,311948.2854,206615.8271,206618.7854,,,2050.62792,2050.876204,203215.8304,203912.1193,145787.0625,145782.4283,684148.6258,685002.228,634112.7257,634112.6829,425691.6936,427139.9394,286727.0237,286726.4844
6388482c73154602ad8b4853e4254648,2023_11_08,2,hardcore,6379623.381,44,FALSE,1,1,4,4,0,0,0,0,1,1,39,39,2,2,27,27,0,0,0,0,2,2,31,31,0,0,0,0,6,6,101,101,1,1,8,8,6,6,164,164,17,17,314,314,14,14,278,278,58878.19809,60476.07239,59603.16651,59657.96262,0,0,0,0,69400.15799,76578.3025,72928.67513,72988.48261,15104.95961,19447.63296,12141.88578,12199.9213,0,0,0,0,82194.76551,600.092625,80026.69646,80086.39924,0,0,0,0,10612.96772,15124.97101,75438.50992,75497.61311,23412.79204,24978.93982,24201.62195,24260.24621,80286.49102,396.346584,68101.49345,68161.7621,54632.01416,59382.2804,48468.94428,48528.85682,29176.3959,34221.19588,19106.72534,19167.56721,,,454.534245,450.789181,0,0,0,0,,,2065.589557,2067.201534,17209.20829,13139.05951,9694.943478,9694.97148,0,0,0,0,13382.21132,10027.78435,7316.871803,7315.745459,0,0,0,0,183797.4851,182767.4301,126697.2656,126696.6903,,,438.895171,437.152379,133877.4934,133529.1245,130676.7069,130677.1791,796693.4527,796560.4369,680008.8866,680008.3867,714153.055,712878.5507,720441.2319,720440.7877
9abba4fad9ef4bc6b0b9d7ed11a0881b,2023_11_08,2,churner,169224.1222,3,TRUE,1,1,23,23,2,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,65,65,0,0,0,0,0,0,0,0,3,3,65,65,0,0,0,0,64001.55994,71116.40811,67469.51751,67531.2215,24529.59213,31826.67968,29967.27453,30025.89156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66486.91473,73723.25582,73809.60666,73869.316,0,0,0,0,0,0,0,0,66486.91473,73723.25582,73809.60666,73869.316,0,0,0,0,,,2034.640358,2035.779815,51247.28986,51224.71696,36544.32762,36546.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81205.86875,81104.59353,66496.82041,66498.85286,0,0,0,0,0,0,0,0,81205.86875,81104.59353,66496.82041,66498.85286,0,0,0,0
84029d88bd5d44b090b1b33d0fc3a3ba,2023_11_08,2,churner,169260.6936,3,TRUE,1,2,23,23,2,1,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,81,81,0,0,0,0,0,0,0,0,3,3,81,81,0,0,0,0,65725.347,30061.85841,55034.9295,55092.62318,28235.642,83608.69794,39507.45307,39567.39668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69532.21033,76710.80492,68449.82292,68509.12766,0,0,0,0,0,0,0,0,69532.21033,76710.80492,68449.82292,68509.12766,0,0,0,0,,60546.07155,32064.73639,32064.09888,54053.98509,,37653.95601,37653.8041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81099.54575,81076.21199,58580.74788,58579.77645,0,0,0,0,0,0,0,0,81099.54575,81076.21199,58580.74788,58579.77645,0,0,0,0
85e1fad52b1442d4a6d89bc36b3f140a,2023_11_08,2,churner,191146.2523,3,TRUE,1,1,24,24,1,1,20,20,1,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,66,66,0,0,0,0,0,0,0,0,3,3,66,66,0,0,0,0,1369.947835,8629.250524,4953.302162,5013.203806,63685.62036,70801.33524,67370.41993,67431.29261,76682.99826,83923.01881,80420.45868,80485.09229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76046.18882,83251.20153,83059.66275,83121.43597,0,0,0,0,0,0,0,0,76046.18882,83251.20153,83059.66275,83121.43597,0,0,0,0,,,2023.455883,2024.035419,,,2071.258313,2072.352661,,,2133.591832,2137.210752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92564.51963,92583.07023,77936.37753,77934.5335,0,0,0,0,0,0,0,0,92564.51963,92583.07023,77936.37753,77934.5335,0,0,0,0
016f0411ebcb47f08d92a1be325ac002,2023_11_08,2,churner,702702.0222,3,TRUE,1,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,24,2,2,40,40,0,0,0,0,3,3,64,64,0,0,0,0,82665.43444,3384.121628,86371.14318,31.464231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82665.43444,3384.121628,86371.14318,31.464231,31674.50123,38834.02989,35276.99165,35335.12994,0,0,0,0,77471.47897,84617.3938,22037.29847,22096.2553,0,0,0,0,,,2036.188302,2034.955903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2036.188302,2034.955903,56274.95433,56260.61122,40474.16316,40474.59129,0,0,0,0,380706.3846,380681.8739,321626.3381,321627.4285,0,0,0,0
c419de107107497895010f2352abc088,2023_11_08,2,churner,954879.9153,5,TRUE,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,4,4,76,76,0,0,0,0,5,5,95,95,0,0,0,0,76857.34575,84143.27496,80511.32837,80572.90019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76857.34575,84143.27496,80511.32837,80572.90019,46949.85087,54166.50685,54136.11674,54195.92388,0,0,0,0,35651.34984,42881.86047,42131.15906,42191.31914,0,0,0,0,,,2066.178282,2064.948974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2066.178282,2064.948974,145685.9599,145692.0254,128718.8188,128719.1249,0,0,0,0,382533.6195,382564.5984,343133.7786,343134.5373,0,0,0,0
49b6d9338e82462e8e64417323b5d971,2023_11_08,2,churner,604988.8026,4,TRUE,2,2,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,43,43,3,4,82,82,1,0,0,0,0,0,0,0,4,4,82,82,0,0,0,0,34493.81559,41748.80596,39155.63011,39217.3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65684.03186,36745.22347,28999.82556,29060.38972,44890.55435,39247.01472,21186.12285,21247.22593,79766.24219,0,0,0,0,0,0,0,32009.47631,39247.01472,21186.12285,21247.22593,0,0,0,0,54007.34889,54031.78117,38765.11731,38765.85469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51039.98846,36474.43998,36475.67553,283871.1938,305218.9509,268200.7399,268201.4409,,0,0,0,0,0,0,0,305202.9373,305218.9509,268200.7399,268201.4409,0,0,0,0
adce3d2a514740eaaa969bf0038f9820,2023_11_08,2,churner,604145.3995,3,TRUE,1,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,40,40,3,3,64,64,0,0,0,0,0,0,0,0,3,3,64,64,0,0,0,0,75389.48621,82617.32692,79090.50172,79151.1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82742.44966,0,0,36180.4922,4063.974204,39745.86823,39802.85195,49250.15687,56474.58359,76100.10579,76158.44718,0,0,0,0,0,0,0,0,49250.15687,56474.58359,76100.10579,76158.44718,0,0,0,0,,,2127.347168,2130.006192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,55590.70542,,39944.75233,39943.74196,324326.6255,324333.2793,273963.2109,273964.8822,0,0,0,0,0,0,0,0,324326.6255,324333.2793,273963.2109,273964.8822,0,0,0,0
